"","County","Date","cum_deaths","cum_cases","daily_deaths","daily_cases"
"76517","Scotland",2021-08-08,91,4206,0,0
"76518","Scotland",2021-08-09,91,4258,0,52
"76519","Scotland",2021-08-10,93,4275,2,17
"76520","Scotland",2021-08-11,93,4297,0,22
"76521","Scotland",2021-08-12,93,4316,0,19
"76522","Scotland",2021-08-13,93,4337,0,21
"76523","Scotland",2021-08-14,93,4337,0,0
"76524","Scotland",2021-08-15,93,4337,0,0
"76525","Scotland",2021-08-16,93,4381,0,44
"76526","Scotland",2021-08-17,93,4393,0,12
"76527","Scotland",2021-08-18,94,4405,1,12
"76528","Scotland",2021-08-19,94,4430,0,25
"76529","Scotland",2021-08-20,94,4466,0,36
"76530","Scotland",2021-08-21,94,4466,0,0
"76531","Scotland",2021-08-22,94,4466,0,0
"76532","Scotland",2021-08-23,95,4531,1,65
"76533","Scotland",2021-08-24,95,4548,0,17
"76534","Scotland",2021-08-25,96,4575,1,27
"76535","Scotland",2021-08-26,96,4606,0,31
"76536","Scotland",2021-08-27,96,4639,0,33
"76537","Scotland",2021-08-28,96,4639,0,0
"76538","Scotland",2021-08-29,96,4639,0,0
"76539","Scotland",2021-08-30,96,4690,0,51
"76540","Scotland",2021-08-31,96,4710,0,20
"76541","Scotland",2021-09-01,97,4720,1,10
"76542","Scotland",2021-09-02,97,4752,0,32
"76543","Scotland",2021-09-03,97,4810,0,58
"76544","Scotland",2021-09-04,97,4810,0,0
"76545","Scotland",2021-09-05,97,4810,0,0
"76546","Scotland",2021-09-06,97,4810,0,0
"76547","Scotland",2021-09-07,97,4902,0,92
"76548","Scotland",2021-09-08,97,4924,0,22
"76549","Scotland",2021-09-09,97,4966,0,42
"76550","Scotland",2021-09-10,97,5008,0,42
"76551","Scotland",2021-09-11,97,5008,0,0
"76552","Scotland",2021-09-12,97,5008,0,0
"76553","Scotland",2021-09-13,97,5093,0,85
"76554","Scotland",2021-09-14,97,5112,0,19
"76555","Scotland",2021-09-15,97,5137,0,25
"76556","Scotland",2021-09-16,98,5166,1,29
"76557","Scotland",2021-09-17,99,5208,1,42
"76558","Scotland",2021-09-18,99,5208,0,0
"76559","Scotland",2021-09-19,99,5208,0,0
"76560","Scotland",2021-09-20,99,5254,0,46
"76561","Scotland",2021-09-21,99,5271,0,17
"76562","Scotland",2021-09-22,100,5304,1,33
"76563","Scotland",2021-09-23,100,5318,0,14
"76564","Scotland",2021-09-24,100,5349,0,31
"76565","Scotland",2021-09-25,100,5349,0,0
"76566","Scotland",2021-09-26,100,5349,0,0
"76567","Scotland",2021-09-27,100,5397,0,48
"76568","Scotland",2021-09-28,101,5418,1,21
"76569","Scotland",2021-09-29,101,5436,0,18
"76570","Scotland",2021-09-30,101,5462,0,26
"76571","Scotland",2021-10-01,103,5479,2,17
"76572","Scotland",2021-10-02,103,5479,0,0
"76573","Scotland",2021-10-03,103,5479,0,0
"76574","Scotland",2021-10-04,103,5517,0,38
"76575","Scotland",2021-10-05,104,5527,1,10
"76576","Scotland",2021-10-06,104,5534,0,7
"76577","Scotland",2021-10-07,104,5547,0,13
"76578","Scotland",2021-10-08,104,5569,0,22
"76579","Scotland",2021-10-09,104,5569,0,0
"76580","Scotland",2021-10-10,104,5569,0,0
"76581","Scotland",2021-10-11,105,5602,1,33
"76582","Scotland",2021-10-12,105,5610,0,8
"76583","Scotland",2021-10-13,105,5619,0,9
"76584","Scotland",2021-10-14,106,5628,1,9
"76585","Scotland",2021-10-15,106,5636,0,8
"76586","Scotland",2021-10-16,106,5636,0,0
"76587","Scotland",2021-10-17,106,5636,0,0
"76588","Scotland",2021-10-18,106,5651,0,15
"76589","Scotland",2021-10-19,106,5654,0,3
"76590","Scotland",2021-10-20,106,5659,0,5
"76591","Scotland",2021-10-21,106,5674,0,15
"76592","Scotland",2021-10-22,106,5686,0,12
"76593","Scotland",2021-10-23,106,5686,0,0
"76594","Scotland",2021-10-24,106,5686,0,0
"76595","Scotland",2021-10-25,107,5705,1,19
"76596","Scotland",2021-10-26,107,5709,0,4
"76597","Scotland",2021-10-27,107,5712,0,3
"76598","Scotland",2021-10-28,107,5717,0,5
"76599","Scotland",2021-10-29,107,5735,0,18
"76600","Scotland",2021-10-30,107,5735,0,0
"76601","Scotland",2021-10-31,107,5735,0,0
"76602","Scotland",2021-11-01,107,5754,0,19
"76603","Scotland",2021-11-02,107,5757,0,3
"76604","Scotland",2021-11-03,107,5762,0,5
"76605","Scotland",2021-11-04,107,5768,0,6
"76606","Scotland",2021-11-05,107,5773,0,5
"76607","Scotland",2021-11-06,107,5773,0,0
"76608","Scotland",2021-11-07,107,5773,0,0
"76609","Scotland",2021-11-08,107,5781,0,8
"76610","Scotland",2021-11-09,108,5786,1,5
"76611","Scotland",2021-11-10,108,5796,0,10
"76612","Scotland",2021-11-11,108,5796,0,0
"76613","Scotland",2021-11-12,108,5806,0,10
"76614","Scotland",2021-11-13,108,5806,0,0
"76615","Scotland",2021-11-14,108,5806,0,0
"76616","Scotland",2021-11-15,108,5817,0,11
"76617","Scotland",2021-11-17,109,5818,0,2
"76618","Scotland",2021-11-18,109,5823,0,5
"76619","Scotland",2021-11-19,109,5824,0,1
"76620","Scotland",2021-11-20,109,5824,0,0
"76621","Scotland",2021-11-21,109,5824,0,0
"76622","Scotland",2021-11-22,109,5832,0,8
"76623","Scotland",2021-11-23,109,5836,0,4
"76624","Scotland",2021-11-24,109,5840,0,4
"76625","Scotland",2021-11-25,109,5840,0,0
"76626","Scotland",2021-11-26,109,5840,0,0
"76627","Scotland",2021-11-27,109,5840,0,0
"76628","Scotland",2021-11-28,109,5840,0,0
"76629","Scotland",2021-11-29,109,5856,0,16
"76630","Scotland",2021-11-30,109,5862,0,6
"76631","Scotland",2021-12-01,109,5864,0,2
"76632","Scotland",2021-12-02,109,5866,0,2
"76633","Scotland",2021-12-03,109,5876,0,10
"76634","Scotland",2021-12-04,109,5876,0,0
"76635","Scotland",2021-12-05,109,5876,0,0
"76636","Scotland",2021-12-06,109,5890,0,14
"76637","Scotland",2021-12-07,109,5905,0,15
"76638","Scotland",2021-12-08,109,5918,0,13
"76639","Scotland",2021-12-09,109,5927,0,9
"76640","Scotland",2021-12-10,109,5934,0,7
"76641","Scotland",2021-12-11,109,5934,0,0
"76642","Scotland",2021-12-12,109,5934,0,0
"76643","Scotland",2021-12-13,109,5956,0,22
"76644","Scotland",2021-12-14,109,5967,0,11
"76645","Scotland",2021-12-15,109,5974,0,7
"76646","Scotland",2021-12-16,110,5983,1,9
"76647","Scotland",2021-12-17,110,5995,0,12
"76648","Scotland",2021-12-18,110,5995,0,0
"76649","Scotland",2021-12-19,110,5995,0,0
"76650","Scotland",2021-12-20,110,6030,0,35
"76651","Scotland",2021-12-21,110,6041,0,11
"76652","Scotland",2021-12-22,110,6047,0,6
"76653","Scotland",2021-12-23,110,6047,0,0
"76654","Scotland",2021-12-24,110,6047,0,0
"76655","Scotland",2021-12-25,110,6047,0,0
"76656","Scotland",2021-12-26,110,6047,0,0
"76657","Scotland",2021-12-27,110,6047,0,0
"76658","Scotland",2021-12-28,110,6114,0,67
"76659","Scotland",2021-12-29,110,6154,0,40
"76660","Scotland",2021-12-30,110,6207,0,53
"76661","Scotland",2021-12-31,110,6207,0,0
"76662","Scotland",2022-01-01,110,6207,0,0
"76663","Scotland",2022-01-02,110,6207,0,0
"76664","Scotland",2022-01-03,110,6439,0,232
"76665","Scotland",2022-01-04,110,6470,0,31
"76666","Scotland",2022-01-05,110,6543,0,73
"76667","Scotland",2022-01-06,110,6655,0,112
"76668","Scotland",2022-01-07,111,6809,1,154
"76669","Scotland",2022-01-08,111,6809,0,0
"76670","Scotland",2022-01-09,111,6809,0,0
"76671","Scotland",2022-01-10,112,7128,1,319
"76672","Scotland",2022-01-11,112,7266,0,138
"76673","Scotland",2022-01-12,112,7378,0,112
"76674","Scotland",2022-01-13,112,7664,0,286
"76675","Scotland",2022-01-14,112,7891,0,227
"76676","Scotland",2022-01-15,112,7891,0,0
"76677","Scotland",2022-01-16,112,7891,0,0
"76678","Scotland",2022-01-17,112,7891,0,0
"76679","Scotland",2022-01-18,112,8396,0,505
"76680","Scotland",2022-01-19,112,8526,0,130
"76681","Scotland",2022-01-20,112,8581,0,55
"76682","Scotland",2022-01-21,113,8760,1,179
"76683","Scotland",2022-01-22,113,8760,0,0
"76684","Scotland",2022-01-23,113,8760,0,0
"76685","Scotland",2022-01-24,113,9043,0,283
"76686","Scotland",2022-01-25,114,9093,1,50
"76687","Scotland",2022-01-26,116,9132,2,39
"76688","Scotland",2022-01-27,116,9243,0,111
"76689","Scotland",2022-01-28,116,9299,0,56
"76690","Scotland",2022-01-29,116,9299,0,0
"76691","Scotland",2022-01-30,116,9299,0,0
"76692","Scotland",2022-01-31,117,9417,1,118
"76693","Scotland",2022-02-01,117,9483,0,66
"76694","Scotland",2022-02-02,117,9508,0,25
"76695","Scotland",2022-02-03,118,9548,1,40
"76696","Scotland",2022-02-04,122,9584,4,36
"76697","Scotland",2022-02-05,122,9584,0,0
"76698","Scotland",2022-02-06,122,9584,0,0
"76699","Scotland",2022-02-07,123,9641,1,57
"76700","Scotland",2022-02-08,123,9651,0,10
"76701","Scotland",2022-02-09,124,9684,1,33
"76702","Scotland",2022-02-10,124,9709,0,25
"76703","Scotland",2022-02-11,124,9732,0,23
"76704","Scotland",2022-02-12,124,9732,0,0
"76705","Scotland",2022-02-13,124,9732,0,0
"76706","Scotland",2022-02-14,124,9758,0,26
"76707","Scotland",2022-02-15,124,9764,0,6
"76708","Scotland",2022-02-16,126,9777,2,13
"76709","Scotland",2022-02-17,126,9794,0,17
"76710","Scotland",2022-02-18,126,9811,0,17
"76711","Scotland",2022-02-19,126,9811,0,0
"76712","Scotland",2022-02-20,126,9811,0,0
"76713","Scotland",2022-02-21,126,9825,0,14
"76714","Scotland",2022-02-22,126,9835,0,10
"76715","Scotland",2022-02-23,126,9844,0,9
"76716","Scotland",2022-02-24,126,9853,0,9
"76717","Scotland",2022-02-25,126,9854,0,1
"76718","Scotland",2022-02-26,126,9854,0,0
"76719","Scotland",2022-02-27,126,9854,0,0
"76720","Scotland",2022-02-28,126,9861,0,7
"76721","Scotland",2022-03-01,126,9863,0,2
"76722","Scotland",2022-03-02,126,9872,0,9
"76723","Scotland",2022-03-03,126,9876,0,4
"76724","Scotland",2022-03-04,126,9879,0,3
"76725","Scotland",2022-03-05,126,9879,0,0
"76726","Scotland",2022-03-06,126,9879,0,0
"76727","Scotland",2022-03-07,126,9885,0,6
"76728","Scotland",2022-03-08,126,9888,0,3
"76729","Scotland",2022-03-09,126,9899,0,11
"76730","Scotland",2022-03-10,126,9903,0,4
"76731","Scotland",2022-03-11,126,9904,0,1
"76732","Scotland",2022-03-12,126,9904,0,0
"76733","Scotland",2022-03-13,126,9904,0,0
"76734","Scotland",2022-03-14,126,9915,0,11
"76735","Scotland",2022-03-16,126,9914,0,0
"76736","Scotland",2022-03-17,126,9924,0,10
"76737","Scotland",2022-03-18,126,9933,0,9
"76738","Scotland",2022-03-19,126,9933,0,0
"76739","Scotland",2022-03-20,126,9933,0,0
"76740","Scotland",2022-03-21,126,9951,0,18
"76741","Scotland",2022-03-22,126,9953,0,2
"76742","Scotland",2022-03-23,126,9954,0,1
"76743","Scotland",2022-03-24,126,9957,0,3
"76744","Scotland",2022-03-25,126,9960,0,3
"76745","Scotland",2022-03-26,126,9960,0,0
"76746","Scotland",2022-03-27,126,9960,0,0
"76747","Scotland",2022-03-28,126,9964,0,4
"76748","Scotland",2022-03-29,126,9966,0,2
"76749","Scotland",2022-03-30,126,9970,0,4
"76750","Scotland",2022-03-31,126,9972,0,2
"76751","Scotland",2022-04-01,126,9972,0,0
"76752","Scotland",2022-04-02,126,9972,0,0
"76753","Scotland",2022-04-03,126,9972,0,0
"76754","Scotland",2022-04-04,126,9977,0,5
"76755","Scotland",2022-04-05,126,9982,0,5
"76756","Scotland",2022-04-06,126,9987,0,5
"76757","Scotland",2022-04-07,126,9987,0,0
"76758","Scotland",2022-04-08,126,9987,0,0
"76759","Scotland",2022-04-09,126,9987,0,0
"76760","Scotland",2022-04-10,126,9987,0,0
"76761","Scotland",2022-04-11,126,9987,0,0
"76762","Scotland",2022-04-12,126,9987,0,0
"76763","Scotland",2022-04-13,126,9999,0,12
"76764","Scotland",2022-04-14,126,9999,0,0
"76765","Scotland",2022-04-15,126,9999,0,0
"76766","Scotland",2022-04-16,126,9999,0,0
"76767","Scotland",2022-04-17,126,9999,0,0
"76768","Scotland",2022-04-18,126,9999,0,0
"76769","Scotland",2022-04-19,126,9999,0,0
"76770","Scotland",2022-04-20,126,10021,0,22
"76771","Scotland",2022-04-21,126,10021,0,0
"76772","Scotland",2022-04-22,126,10021,0,0
"76773","Scotland",2022-04-23,126,10021,0,0
"76774","Scotland",2022-04-24,126,10021,0,0
"76775","Scotland",2022-04-25,126,10021,0,0
"76776","Scotland",2022-04-26,126,10021,0,0
"76777","Scotland",2022-04-27,126,10052,0,31
"76778","Scotland",2022-04-28,126,10052,0,0
"76779","Scotland",2022-04-29,126,10052,0,0
"76780","Scotland",2022-04-30,126,10052,0,0
"76781","Scotland",2022-05-01,126,10052,0,0
"76782","Scotland",2022-05-02,126,10052,0,0
"76783","Scotland",2022-05-03,126,10052,0,0
"76784","Scotland",2022-05-04,132,10067,6,15
"76785","Scotland",2022-05-05,132,10067,0,0
"76786","Scotland",2022-05-06,132,10067,0,0
"76787","Scotland",2022-05-07,132,10067,0,0
"76788","Scotland",2022-05-08,132,10067,0,0
"76789","Scotland",2022-05-09,132,10067,0,0
"76790","Scotland",2022-05-10,132,10067,0,0
"76791","Scotland",2022-05-11,132,10125,0,58
"76792","Scotland",2022-05-12,132,10125,0,0
"76793","Scotland",2022-05-13,132,10125,0,0
"76794","Scotland",2022-05-14,132,10125,0,0
"76795","Scotland",2022-05-15,132,10125,0,0
"76796","Scotland",2022-05-16,132,10125,0,0
"76797","Scotland",2022-05-17,132,10125,0,0
"76798","Scotland",2022-05-18,132,10181,0,56
"76799","Scotland",2022-05-19,132,10181,0,0
"76800","Scotland",2022-05-20,132,10181,0,0
"76801","Scotland",2022-05-21,132,10181,0,0
"76802","Scotland",2022-05-22,132,10181,0,0
"76803","Scotland",2022-05-23,132,10181,0,0
"76804","Scotland",2022-05-24,132,10181,0,0
"76805","Scotland",2022-05-25,132,10259,0,78
"76806","Scotland",2022-05-26,132,10259,0,0
"76807","Scotland",2022-05-27,132,10259,0,0
"76808","Scotland",2022-05-28,132,10259,0,0
"76809","Scotland",2022-05-29,132,10259,0,0
"76810","Scotland",2022-05-30,132,10259,0,0
"76811","Scotland",2022-05-31,132,10259,0,0
"76812","Scotland",2022-06-01,132,10349,0,90
"76813","Scotland",2022-06-02,132,10349,0,0
"76814","Scotland",2022-06-03,132,10349,0,0
"76815","Scotland",2022-06-04,132,10349,0,0
"76816","Scotland",2022-06-05,132,10349,0,0
"76817","Scotland",2022-06-06,132,10349,0,0
"76818","Scotland",2022-06-07,132,10349,0,0
"76819","Scotland",2022-06-08,134,10467,2,118
"76820","Scotland",2022-06-09,134,10467,0,0
"76821","Scotland",2022-06-10,134,10467,0,0
"76822","Scotland",2022-06-11,134,10467,0,0
"76823","Scotland",2022-06-12,134,10467,0,0
"76824","Scotland",2022-06-13,134,10467,0,0
"76825","Scotland",2022-06-14,134,10467,0,0
"76826","Scotland",2022-06-15,134,10567,0,100
"76827","Scotland",2022-06-16,134,10567,0,0
"76828","Scotland",2022-06-17,134,10567,0,0
"76829","Scotland",2022-06-18,134,10567,0,0
"76830","Scotland",2022-06-19,134,10567,0,0
"76831","Scotland",2022-06-20,134,10567,0,0
"76832","Scotland",2022-06-21,134,10567,0,0
"76833","Scotland",2022-06-22,134,10665,0,98
"76834","Scotland",2022-06-23,134,10665,0,0
"76835","Scotland",2022-06-24,134,10665,0,0
"76836","Scotland",2022-06-25,134,10665,0,0
"76837","Scotland",2022-06-26,134,10665,0,0
"76838","Scotland",2022-06-27,134,10665,0,0
"76839","Scotland",2022-06-28,134,10665,0,0
"76840","Scotland",2022-06-29,134,10751,0,86
"76841","Scotland",2022-06-30,134,10751,0,0
"76842","Scotland",2022-07-01,134,10751,0,0
"76843","Scotland",2022-07-02,134,10751,0,0
"76844","Scotland",2022-07-03,134,10751,0,0
"76845","Scotland",2022-07-04,134,10751,0,0
"76846","Scotland",2022-07-05,134,10751,0,0
"76847","Scotland",2022-07-06,134,10819,0,68
"76848","Scotland",2022-07-07,134,10819,0,0
"76849","Scotland",2022-07-08,134,10819,0,0
"76850","Scotland",2022-07-09,134,10819,0,0
"76851","Scotland",2022-07-10,134,10819,0,0
"76852","Scotland",2022-07-11,134,10819,0,0
"76853","Scotland",2022-07-12,134,10819,0,0
"76854","Scotland",2022-07-13,135,10884,1,65
"76855","Scotland",2022-07-14,135,10884,0,0
"76856","Scotland",2022-07-15,135,10884,0,0
"76857","Scotland",2022-07-16,135,10884,0,0
"76858","Scotland",2022-07-17,135,10884,0,0
"76859","Scotland",2022-07-18,135,10884,0,0
"76860","Scotland",2022-07-19,135,10884,0,0
"76861","Scotland",2022-07-20,135,10987,0,103
"76862","Scotland",2022-07-21,135,10987,0,0
"76863","Scotland",2022-07-22,135,10987,0,0
"76864","Scotland",2022-07-23,135,10987,0,0
"76865","Scotland",2022-07-24,135,10987,0,0
"76866","Scotland",2022-07-25,135,10987,0,0
"76867","Scotland",2022-07-26,135,10987,0,0
"76868","Scotland",2022-07-27,135,11090,0,103
"76869","Scotland",2022-07-28,135,11090,0,0
"76870","Scotland",2022-07-29,135,11090,0,0
"76871","Scotland",2022-07-30,135,11090,0,0
"76872","Scotland",2022-07-31,135,11090,0,0
"76873","Scotland",2022-08-01,135,11090,0,0
"76874","Scotland",2022-08-02,135,11090,0,0
"76875","Scotland",2022-08-03,136,11198,1,108
"76876","Scotland",2022-08-04,136,11198,0,0
"76877","Scotland",2022-08-05,136,11198,0,0
"76878","Scotland",2022-08-06,136,11198,0,0
"76879","Stanly",2020-01-22,0,0,0,0
"76880","Stanly",2020-01-23,0,0,0,0
"76881","Stanly",2020-01-24,0,0,0,0
"76882","Stanly",2020-01-25,0,0,0,0
"76883","Stanly",2020-01-26,0,0,0,0
"76884","Stanly",2020-01-27,0,0,0,0
"76885","Stanly",2020-01-28,0,0,0,0
"76886","Stanly",2020-01-29,0,0,0,0
"76887","Stanly",2020-01-30,0,0,0,0
"76888","Stanly",2020-01-31,0,0,0,0
"76889","Stanly",2020-02-01,0,0,0,0
"76890","Stanly",2020-02-02,0,0,0,0
"76891","Stanly",2020-02-03,0,0,0,0
"76892","Stanly",2020-02-04,0,0,0,0
"76893","Stanly",2020-02-05,0,0,0,0
"76894","Stanly",2020-02-06,0,0,0,0
"76895","Stanly",2020-02-07,0,0,0,0
"76896","Stanly",2020-02-08,0,0,0,0
"76897","Stanly",2020-02-09,0,0,0,0
"76898","Stanly",2020-02-10,0,0,0,0
"76899","Stanly",2020-02-11,0,0,0,0
"76900","Stanly",2020-02-12,0,0,0,0
"76901","Stanly",2020-02-13,0,0,0,0
"76902","Stanly",2020-02-14,0,0,0,0
"76903","Stanly",2020-02-15,0,0,0,0
"76904","Stanly",2020-02-16,0,0,0,0
"76905","Stanly",2020-02-17,0,0,0,0
"76906","Stanly",2020-02-18,0,0,0,0
"76907","Stanly",2020-02-19,0,0,0,0
"76908","Stanly",2020-02-20,0,0,0,0
"76909","Stanly",2020-02-21,0,0,0,0
"76910","Stanly",2020-02-22,0,0,0,0
"76911","Stanly",2020-02-23,0,0,0,0
"76912","Stanly",2020-02-24,0,0,0,0
"76913","Stanly",2020-02-25,0,0,0,0
"76914","Stanly",2020-02-26,0,0,0,0
"76915","Stanly",2020-02-27,0,0,0,0
"76916","Stanly",2020-02-28,0,0,0,0
"76917","Stanly",2020-02-29,0,0,0,0
"76918","Stanly",2020-03-01,0,0,0,0
"76919","Stanly",2020-03-02,0,0,0,0
"76920","Stanly",2020-03-03,0,0,0,0
"76921","Stanly",2020-03-04,0,0,0,0
"76922","Stanly",2020-03-05,0,0,0,0
"76923","Stanly",2020-03-06,0,0,0,0
"76924","Stanly",2020-03-07,0,0,0,0
"76925","Stanly",2020-03-08,0,0,0,0
"76926","Stanly",2020-03-09,0,0,0,0
"76927","Stanly",2020-03-10,0,0,0,0
"76928","Stanly",2020-03-11,0,0,0,0
"76929","Stanly",2020-03-12,0,0,0,0
"76930","Stanly",2020-03-13,0,0,0,0
"76931","Stanly",2020-03-14,0,0,0,0
"76932","Stanly",2020-03-15,0,0,0,0
"76933","Stanly",2020-03-16,0,0,0,0
"76934","Stanly",2020-03-17,0,0,0,0
"76935","Stanly",2020-03-18,0,0,0,0
"76936","Stanly",2020-03-19,0,0,0,0
"76937","Stanly",2020-03-20,0,1,0,1
"76938","Stanly",2020-03-21,0,1,0,0
"76939","Stanly",2020-03-22,0,1,0,0
"76940","Stanly",2020-03-23,0,1,0,0
"76941","Stanly",2020-03-24,0,1,0,0
"76942","Stanly",2020-03-25,0,1,0,0
"76943","Stanly",2020-03-26,0,2,0,1
"76944","Stanly",2020-03-27,0,3,0,1
"76945","Stanly",2020-03-28,0,4,0,1
"76946","Stanly",2020-03-29,0,5,0,1
"76947","Stanly",2020-03-30,0,5,0,0
"76948","Stanly",2020-03-31,0,5,0,0
"76949","Stanly",2020-04-01,0,5,0,0
"76950","Stanly",2020-04-02,0,6,0,1
"76951","Stanly",2020-04-03,0,7,0,1
"76952","Stanly",2020-04-04,0,7,0,0
"76953","Stanly",2020-04-05,0,7,0,0
"76954","Stanly",2020-04-06,0,8,0,1
"76955","Stanly",2020-04-07,0,8,0,0
"76956","Stanly",2020-04-08,0,8,0,0
"76957","Stanly",2020-04-09,1,9,1,1
"76958","Stanly",2020-04-10,1,11,0,2
"76959","Stanly",2020-04-11,1,14,0,3
"76960","Stanly",2020-04-12,1,17,0,3
"76961","Stanly",2020-04-13,1,17,0,0
"76962","Stanly",2020-04-14,2,17,1,0
"76963","Stanly",2020-04-15,2,18,0,1
"76964","Stanly",2020-04-16,2,20,0,2
"76965","Stanly",2020-04-17,2,20,0,0
"76966","Stanly",2020-04-18,2,20,0,0
"76967","Stanly",2020-04-19,3,20,1,0
"76968","Stanly",2020-04-20,3,20,0,0
"76969","Stanly",2020-04-21,3,20,0,0
"76970","Stanly",2020-04-22,4,22,1,2
"76971","Stanly",2020-04-23,4,25,0,3
"76972","Stanly",2020-04-24,4,27,0,2
"76973","Stanly",2020-04-25,4,29,0,2
"76974","Stanly",2020-04-26,4,29,0,0
"76975","Stanly",2020-04-27,4,29,0,0
"76976","Stanly",2020-04-28,4,29,0,0
"76977","Stanly",2020-04-29,4,30,0,1
"76978","Stanly",2020-04-30,4,30,0,0
"76979","Stanly",2020-05-01,4,30,0,0
"76980","Stanly",2020-05-02,4,30,0,0
"76981","Stanly",2020-05-03,4,30,0,0
"76982","Stanly",2020-05-04,4,30,0,0
"76983","Stanly",2020-05-05,4,30,0,0
"76984","Stanly",2020-05-06,4,30,0,0
"76985","Stanly",2020-05-07,4,30,0,0
"76986","Stanly",2020-05-08,4,30,0,0
"76987","Stanly",2020-05-09,4,30,0,0
"76988","Stanly",2020-05-10,4,30,0,0
"76989","Stanly",2020-05-11,4,30,0,0
"76990","Stanly",2020-05-12,4,30,0,0
"76991","Stanly",2020-05-13,4,31,0,1
"76992","Stanly",2020-05-14,4,31,0,0
"76993","Stanly",2020-05-15,4,31,0,0
"76994","Stanly",2020-05-16,4,31,0,0
"76995","Stanly",2020-05-17,4,32,0,1
"76996","Stanly",2020-05-18,4,32,0,0
"76997","Stanly",2020-05-19,4,33,0,1
"76998","Stanly",2020-05-20,4,33,0,0
"76999","Stanly",2020-05-21,4,36,0,3
"77000","Stanly",2020-05-22,4,39,0,3
"77001","Stanly",2020-05-23,4,43,0,4
"77002","Stanly",2020-05-24,4,47,0,4
"77003","Stanly",2020-05-25,4,49,0,2
"77004","Stanly",2020-05-26,4,53,0,4
"77005","Stanly",2020-05-27,4,54,0,1
"77006","Stanly",2020-05-28,4,57,0,3
"77007","Stanly",2020-05-29,4,67,0,10
"77008","Stanly",2020-05-30,4,72,0,5
"77009","Stanly",2020-05-31,4,80,0,8
"77010","Stanly",2020-06-01,4,84,0,4
"77011","Stanly",2020-06-02,4,85,0,1
"77012","Stanly",2020-06-03,4,88,0,3
"77013","Stanly",2020-06-04,4,100,0,12
"77014","Stanly",2020-06-05,4,108,0,8
"77015","Stanly",2020-06-06,4,112,0,4
"77016","Stanly",2020-06-07,4,115,0,3
"77017","Stanly",2020-06-08,4,117,0,2
"77018","Stanly",2020-06-09,4,123,0,6
"77019","Stanly",2020-06-10,4,129,0,6
"77020","Stanly",2020-06-11,4,138,0,9
"77021","Stanly",2020-06-12,4,148,0,10
"77022","Stanly",2020-06-13,4,159,0,11
"77023","Stanly",2020-06-14,5,163,1,4
"77024","Stanly",2020-06-15,5,168,0,5
"77025","Stanly",2020-06-16,5,175,0,7
"77026","Stanly",2020-06-17,5,180,0,5
"77027","Stanly",2020-06-18,5,200,0,20
"77028","Stanly",2020-06-19,5,206,0,6
"77029","Stanly",2020-06-20,5,228,0,22
"77030","Stanly",2020-06-21,5,281,0,53
"77031","Stanly",2020-06-22,5,288,0,7
"77032","Stanly",2020-06-23,5,303,0,15
"77033","Stanly",2020-06-24,5,314,0,11
"77034","Stanly",2020-06-25,5,323,0,9
"77035","Stanly",2020-06-26,5,342,0,19
"77036","Stanly",2020-06-27,5,358,0,16
"77037","Stanly",2020-06-28,5,374,0,16
"77038","Stanly",2020-06-29,5,382,0,8
"77039","Stanly",2020-06-30,5,396,0,14
"77040","Stanly",2020-07-01,5,412,0,16
"77041","Stanly",2020-07-02,5,448,0,36
"77042","Stanly",2020-07-03,5,458,0,10
"77043","Stanly",2020-07-04,5,473,0,15
"77044","Stanly",2020-07-05,5,480,0,7
"77045","Stanly",2020-07-06,5,481,0,1
"77046","Stanly",2020-07-07,5,521,0,40
"77047","Stanly",2020-07-08,5,537,0,16
"77048","Stanly",2020-07-09,5,546,0,9
"77049","Stanly",2020-07-10,5,562,0,16
"77050","Stanly",2020-07-11,5,571,0,9
"77051","Stanly",2020-07-12,5,580,0,9
"77052","Stanly",2020-07-13,5,591,0,11
"77053","Stanly",2020-07-14,6,612,1,21
"77054","Stanly",2020-07-15,6,625,0,13
"77055","Stanly",2020-07-16,6,637,0,12
"77056","Stanly",2020-07-17,6,650,0,13
"77057","Stanly",2020-07-18,6,663,0,13
"77058","Stanly",2020-07-19,6,671,0,8
"77059","Stanly",2020-07-20,6,692,0,21
"77060","Stanly",2020-07-21,6,712,0,20
"77061","Stanly",2020-07-22,8,742,2,30
"77062","Stanly",2020-07-23,8,759,0,17
"77063","Stanly",2020-07-24,9,781,1,22
"77064","Stanly",2020-07-25,9,795,0,14
"77065","Stanly",2020-07-26,9,810,0,15
"77066","Stanly",2020-07-27,9,831,0,21
"77067","Stanly",2020-07-28,9,848,0,17
"77068","Stanly",2020-07-29,9,866,0,18
"77069","Stanly",2020-07-30,10,895,1,29
"77070","Stanly",2020-07-31,11,909,1,14
"77071","Stanly",2020-08-01,11,929,0,20
"77072","Stanly",2020-08-02,11,940,0,11
"77073","Stanly",2020-08-03,20,957,9,17
"77074","Stanly",2020-08-04,20,983,0,26
"77075","Stanly",2020-08-05,24,1030,4,47
"77076","Stanly",2020-08-06,24,1067,0,37
"77077","Stanly",2020-08-07,24,1078,0,11
"77078","Stanly",2020-08-08,26,1094,2,16
"77079","Stanly",2020-08-09,26,1109,0,15
"77080","Stanly",2020-08-10,26,1121,0,12
"77081","Stanly",2020-08-11,26,1143,0,22
"77082","Stanly",2020-08-12,31,1190,5,47
